3a:e8:29:ed:3a:d6,,0.0,1981.941276427,11,-81,1936
3a:e8:29:ed:3a:d6,,0.1024,1982.043655789,11,-79,1936
3a:e8:29:ed:3a:d6,,3.7888,1985.727729037,11,-79,1936
3a:e8:29:ed:3a:d6,,3.8912,1985.830057658,11,-79,1936
3a:e8:29:ed:3a:d6,,4.4032,1986.341723920,11,-81,1936
3a:e8:29:ed:3a:d6,,7.4752,1989.411762627,11,-81,1936
3a:e8:29:ed:3a:d6,,7.68,1989.616355437,11,-79,1936
3a:e8:29:ed:3a:d6,,11.1616,1993.095686584,11,-79,1936
3a:e8:29:ed:3a:d6,,11.264,1993.198127051,11,-79,1936
3a:e8:29:ed:3a:d6,,11.3664,1993.300477685,11,-79,1936
3a:e8:29:ed:3a:d6,,11.8784,1993.812023260,11,-77,1936
3a:e8:29:ed:3a:d6,,14.848025,1996.779756869,11,-79,1936
3a:e8:29:ed:3a:d6,,15.5648,1997.496054443,11,-77,1936
3a:e8:29:ed:3a:d6,,37.6832,2019.600377654,11,-77,1936
3a:e8:29:ed:3a:d6,,37.7856,2019.702604215,11,-77,1936
3a:e8:29:ed:3a:d6,,52.5312,2034.438906694,11,-75,1936
3a:e8:29:ed:3a:d6,,52.6336,2034.541207180,11,-75,1936
3a:e8:29:ed:3a:d6,,63.5904,2045.490924203,11,-75,1936
3a:e8:29:ed:3a:d6,,63.693852,2045.594370656,11,-77,1936
3a:e8:29:ed:3a:d6,,63.7952,2045.695582526,11,-75,1936
3a:e8:29:ed:3a:d6,,67.3792,2049.277351093,11,-77,1936
3a:e8:29:ed:3a:d6,,67.4816,2049.379706929,11,-77,1936
3a:e8:29:ed:3a:d6,,71.066598,2052.962373583,11,-75,1936
3a:e8:29:ed:3a:d6,,71.168773,2053.064538751,11,-75,1936
3a:e8:29:ed:3a:d6,,74.4448,2056.338338755,11,-77,1936
3a:e8:29:ed:3a:d6,,74.752,2056.645423881,11,-77,1936
3a:e8:29:ed:3a:d6,,74.957597,2056.850818742,11,-77,1936
3a:e8:29:ed:3a:d6,,78.439759,2060.330687243,11,-75,1936
3a:e8:29:ed:3a:d6,,79.156533,2061.047057129,11,-73,1936
3a:e8:29:ed:3a:d6,,89.8048,2071.688440094,11,-77,1936
3a:e8:29:ed:3a:d6,,97.0752,2078.954298891,11,-75,1936
3a:e8:29:ed:3a:d6,,97.1776,2079.056558578,11,-73,1936
3a:e8:29:ed:3a:d6,,104.448,2086.322275673,11,-79,1936
3a:e8:29:ed:3a:d6,,119.296,2101.160721668,11,-75,1936
3a:e8:29:ed:3a:d6,,119.3984,2101.263071740,11,-75,1936
3a:e8:29:ed:3a:d6,,119.5008,2101.365398086,11,-75,1936
3a:e8:29:ed:3a:d6,,126.7712,2108.631175958,11,-75,1936
3a:e8:29:ed:3a:d6,,126.8736,2108.733491216,11,-75,1936
3a:e8:29:ed:3a:d6,,137.831322,2119.684173065,11,-79,1936
3a:e8:29:ed:3a:d6,,137.9328,2119.785575615,11,-75,1936
3a:e8:29:ed:3a:d6,,141.5168,2123.367399864,11,-77,1936
3a:e8:29:ed:3a:d6,,141.6192,2123.469743009,11,-75,1936
3a:e8:29:ed:3a:d6,,141.7216,2123.572076180,11,-77,1936
3a:e8:29:ed:3a:d6,,145.2032,2127.051318910,11,-75,1936
3a:e8:29:ed:3a:d6,,152.7808,2134.624061215,11,-75,1936
3a:e8:29:ed:3a:d6,,156.370952,2138.211966037,11,-77,1936
3a:e8:29:ed:3a:d6,,156.4672,2138.308214680,11,-75,1936
3a:e8:29:ed:3a:d6,,156.5696,2138.410468217,11,-77,1936
3a:e8:29:ed:3a:d6,,160.1536,2141.992164326,11,-77,1936
3a:e8:29:ed:3a:d6,,163.841239,2145.677415943,11,-75,1936
3a:e8:29:ed:3a:d6,,163.9424,2145.778508258,11,-75,1936
3a:e8:29:ed:3a:d6,,167.6288,2149.462516645,11,-75,1936
3a:e8:29:ed:3a:d6,,171.2128,2153.044227290,11,-71,1936
3a:e8:29:ed:3a:d6,,171.3152,2153.146562910,11,-71,1936
3a:e8:29:ed:3a:d6,,171.4176,2153.248903463,11,-73,1936
