2e:10:c0:4c:f6:26,0.0,0,94
2e:10:c0:4c:f6:26,0.09645230899991475,4,94
2e:10:c0:4c:f6:26,62.80796176700028,7,94
2e:10:c0:4c:f6:26,62.908095581000225,11,94
2e:10:c0:4c:f6:26,62.97942900200019,14,94
2e:10:c0:4c:f6:26,63.00324272900002,15,94
2e:10:c0:4c:f6:26,125.92455941799994,20,94
2e:10:c0:4c:f6:26,125.97358621399985,22,94
2e:10:c0:4c:f6:26,126.0217105459999,24,94
2e:10:c0:4c:f6:26,188.8632858620001,29,94
2e:10:c0:4c:f6:26,188.91158286199993,31,94
2e:10:c0:4c:f6:26,188.9605953179996,33,94
2e:10:c0:4c:f6:26,189.0087301609999,35,94
2e:10:c0:4c:f6:26,189.05699910199996,37,94
2e:10:c0:4c:f6:26,189.08360740000012,38,94
2e:10:c0:4c:f6:26,251.84802264799987,41,94
2e:10:c0:4c:f6:26,251.89616604299977,43,94
2e:10:c0:4c:f6:26,251.92062303599982,44,94
2e:10:c0:4c:f6:26,251.96889492900004,46,94
2e:10:c0:4c:f6:26,252.0170588819999,48,94
