72:8a:1c:d8:50:45,2414.081279913,66153,NaN,94
72:8a:1c:d8:50:45,2414.2267169320003,66159,NaN,94
72:8a:1c:d8:50:45,2414.251319077,66160,NaN,94
72:8a:1c:d8:50:45,2414.274893018,66161,NaN,94
72:8a:1c:d8:50:45,2477.029600716,74357,NaN,94
72:8a:1c:d8:50:45,2477.053208299,74358,NaN,94
72:8a:1c:d8:50:45,2477.102321786,74360,NaN,94
72:8a:1c:d8:50:45,2477.125916098,74361,NaN,94
72:8a:1c:d8:50:45,2540.1092254679997,78465,NaN,94
72:8a:1c:d8:50:45,2540.206382504,78469,NaN,94
72:8a:1c:d8:50:45,2540.230929842,78470,NaN,94
72:8a:1c:d8:50:45,2540.254656856,78471,NaN,94
72:8a:1c:d8:50:45,2603.0213347960002,82569,NaN,94
72:8a:1c:d8:50:45,2603.144211314,86670,NaN,94
72:8a:1c:d8:50:45,2666.158225596,90779,NaN,94
72:8a:1c:d8:50:45,2666.1827682089997,90780,NaN,94
72:8a:1c:d8:50:45,2666.206471743,90781,NaN,94
